0.000107408 0.000167157 0.000238706 0.000320079 0.000409462 0.000504085 0.000604929 0.000710099 0.000818869 0.000930977 0.00104637 0.00116442 0.0012853 0.00140716 0.00153326 0.00166339 0.00179377 0.00192699 0.00206265 0.00220006 0.00233999 0.00248183 0.00262466 0.00277035 0.00291768 0.00306716 0.00321856 0.00337192 0.0035264 0.00368266 0.00384138 0.00400137 0.00416356 0.00432736 0.00449251 0.00465946 0.0048274 0.00499685 0.00516746 0.00568063 
0.000260649 0.000394071 0.000546141 0.000713558 0.000893039 0.00108155 0.00127983 0.00148632 0.00170041 0.0019215 0.00215052 0.00238509 0.00262679 0.00287333 0.00312819 0.00338927 0.00365573 0.00392829 0.00420715 0.00449166 0.00478294 0.00507901 0.00538061 0.00568781 0.00599995 0.00631854 0.00664173 0.00697075 0.00730452 0.00764397 0.00798939 0.00833855 0.00869165 0.0090502 0.00941346 0.00978166 0.0101537 0.0105311 0.0109133 0.0119004 
0.000373748 0.000555681 0.000759555 0.000982179 0.00121958 0.00146818 0.00172853 0.00199937 0.00228094 0.00257214 0.0028738 0.00318345 0.00350316 0.00382953 0.00416708 0.00451236 0.0048661 0.00522914 0.0056011 0.00598069 0.0063698 0.00676647 0.00717009 0.00758141 0.00799899 0.00842676 0.00886113 0.00930443 0.0097545 0.0102153 0.0106834 0.0111564 0.0116324 0.0121202 0.0126143 0.013114 0.0136207 0.0141345 0.0146574 0.0159594 
0.000473101 0.000696497 0.00094449 0.00121403 0.00150144 0.00180153 0.00211487 0.00244039 0.00277724 0.00312744 0.00348804 0.00386141 0.00424961 0.00464186 0.00504263 0.00545776 0.00588487 0.00632565 0.00677227 0.00722925 0.0076993 0.00817805 0.00866514 0.00916248 0.00966671 0.0101815 0.0107068 0.0112428 0.0117873 0.0123465 0.012911 0.0134831 0.01406 0.0146524 0.0152526 0.0158572 0.0164722 0.0170951 0.01773 0.0192987 
0.000565087 0.000826206 0.00111467 0.00142735 0.00175979 0.00210689 0.0024684 0.00284689 0.00322987 0.00363578 0.00404846 0.00448117 0.00493693 0.00538814 0.00584223 0.00632102 0.00681466 0.0073314 0.00783819 0.0083648 0.00890757 0.00945919 0.0100214 0.0105957 0.0111785 0.0117712 0.0123773 0.0129965 0.0136245 0.014269 0.0149184 0.0155781 0.0162442 0.0169282 0.0176195 0.0183168 0.0190271 0.0197447 0.0204762 0.0222884 
0.000652032 0.000948409 0.00127504 0.00162831 0.00200247 0.00239571 0.0028007 0.00322829 0.00365534 0.00411337 0.00457645 0.00506497 0.00558337 0.00609079 0.00659691 0.00713564 0.00769237 0.00827947 0.00884366 0.00943543 0.0100445 0.0106646 0.0112969 0.0119418 0.0125978 0.0132631 0.0139436 0.0146399 0.0153453 0.0160668 0.016796 0.0175361 0.0182829 0.0190518 0.0198261 0.0206072 0.0214057 0.0222095 0.0230279 0.0250696 
0.000734914 0.00106498 0.00142806 0.00182046 0.00223325 0.00267189 0.00311928 0.00359116 0.00406223 0.00456954 0.00508234 0.00562333 0.00619954 0.00676273 0.00732026 0.00791657 0.00853403 0.00918678 0.00980881 0.0104633 0.011135 0.0118207 0.0125193 0.0132308 0.0139567 0.0146903 0.0154411 0.016211 0.0169882 0.0177821 0.0185864 0.0194019 0.0202235 0.0210717 0.0219238 0.0227831 0.0236637 0.024547 0.0254478 0.027709 
0.000814434 0.00117675 0.00157483 0.0020048 0.00245493 0.00293773 0.00342701 0.00394096 0.00445563 0.00500987 0.00557181 0.0061628 0.00679351 0.00741062 0.0080195 0.00867163 0.00934732 0.0100627 0.0107427 0.0114586 0.0121913 0.0129402 0.0137024 0.0144784 0.0152703 0.0160695 0.0168873 0.0177334 0.0185736 0.0194371 0.0203127 0.0212002 0.0220928 0.0230154 0.0239413 0.0248746 0.0258327 0.0267909 0.0277698 0.0302425 
0.000890915 0.00128436 0.00171586 0.00218234 0.00266921 0.00319443 0.00372529 0.00428068 0.0048383 0.00543767 0.00604774 0.00668893 0.00737098 0.0080403 0.00869955 0.00940595 0.0101376 0.0109127 0.0116512 0.0124271 0.0132195 0.0140298 0.0148538 0.0156967 0.0165476 0.0174101 0.0182924 0.0192118 0.020112 0.0210431 0.0219868 0.0229439 0.0239044 0.0248979 0.025895 0.0268985 0.0279311 0.0289601 0.0300137 0.032691 
0.00096465 0.00138802 0.00185178 0.00235389 0.00287671 0.00344296 0.004015 0.00461151 0.00521214 0.0058551 0.00651145 0.00720442 0.00793559 0.00865665 0.00936531 0.0101242 0.0109107 0.0117418 0.0125388 0.0133735 0.0142239 0.0150941 0.0159782 0.0168866 0.0177943 0.0187179 0.0196634 0.0206521 0.0216115 0.0226077 0.0236174 0.0246414 0.0256676 0.0267293 0.0277948 0.0288656 0.0299699 0.0310664 0.0321916 0.0350677 
0.00103579 0.001488 0.00198317 0.0025198 0.00307791 0.00368396 0.00429656 0.00493418 0.0055779 0.00626341 0.00696504 0.00770994 0.00848894 0.00926088 0.0100193 0.0108294 0.0116708 0.0125554 0.0134079 0.0143004 0.0152074 0.016136 0.0170789 0.0180508 0.0190142 0.0199967 0.0210047 0.0220583 0.0230759 0.0241363 0.025209 0.0262986 0.0273886 0.0285164 0.029648 0.0307837 0.031957 0.0331186 0.0343125 0.0373821 
0.00110451 0.00158464 0.00211046 0.00268061 0.00327343 0.00391821 0.00457054 0.00524911 0.00593585 0.00666311 0.00740978 0.00820554 0.00903175 0.00985365 0.010662 0.0115228 0.0124178 0.0133555 0.0142599 0.0152111 0.0161729 0.0171579 0.0181583 0.0191919 0.02021 0.0212501 0.0223193 0.0234351 0.0245097 0.0256322 0.0267666 0.0279191 0.0290714 0.0302644 0.0314597 0.0326584 0.0338978 0.0351227 0.0363827 0.039641 
0.001171 0.00167826 0.00223382 0.00283667 0.00346337 0.00414593 0.00483724 0.00555664 0.00628604 0.00705436 0.00784586 0.00869149 0.00956428 0.0104354 0.0112937 0.0122046 0.0131518 0.0141421 0.0150968 0.0161075 0.0171234 0.0181614 0.019218 0.0203115 0.0213853 0.0224804 0.0236092 0.0247851 0.0259161 0.0270994 0.0282935 0.0295071 0.0307202 0.0319763 0.0332331 0.0344935 0.0357961 0.0370828 0.0384067 0.0418491 
0.00123549 0.00176905 0.0023537 0.00298839 0.00364809 0.00436728 0.00509724 0.00585685 0.00662886 0.00743713 0.00827328 0.00916788 0.0100867 0.0110065 0.0119145 0.0128752 0.0138739 0.0149158 0.0159205 0.0169899 0.0180595 0.0191495 0.0202592 0.021411 0.0225407 0.023689 0.0248763 0.0261103 0.027297 0.0285397 0.0297921 0.031065 0.0323378 0.0336548 0.0349718 0.0362919 0.0376556 0.0390027 0.0403881 0.0440105 
0.00129816 0.0018572 0.00247036 0.00313622 0.00382786 0.00458242 0.00535093 0.00615014 0.00696422 0.00781178 0.00869196 0.00963452 0.0105991 0.0115671 0.0125246 0.0135348 0.014584 0.0156768 0.0167313 0.0178583 0.0189811 0.0201228 0.0212843 0.0224924 0.0236754 0.0248765 0.0261214 0.027412 0.028654 0.0299547 0.031264 0.0325949 0.0339259 0.0353022 0.0366777 0.0380561 0.0394792 0.0408852 0.04233 0.0461286 
0.0013592 0.00194282 0.00258416 0.00328054 0.00400292 0.00479203 0.00559882 0.00643714 0.00729234 0.00817875 0.00910216 0.0100915 0.0111013 0.0121171 0.0131238 0.0141834 0.0152819 0.0164249 0.017529 0.0187125 0.0198882 0.0210812 0.0222942 0.0235573 0.0247905 0.0260434 0.0273445 0.0286904 0.0299874 0.0313447 0.0327099 0.0340978 0.0354861 0.03692 0.0383525 0.0397881 0.0412689 0.0427333 0.0442356 0.0482069 
0.00141873 0.00202617 0.00269536 0.00342139 0.00417367 0.00499643 0.00584106 0.00671801 0.00761353 0.00853848 0.00950419 0.0105393 0.0115933 0.0126563 0.013712 0.0148207 0.0159669 0.0171604 0.0183136 0.0195523 0.0207803 0.0220242 0.0232885 0.0246056 0.0258888 0.0271928 0.0285488 0.0299481 0.0312987 0.0327107 0.0341303 0.0355737 0.0370181 0.0385086 0.0399973 0.0414888 0.0430259 0.0445482 0.0461067 0.0502464 
0.00147685 0.00210729 0.00280407 0.00355905 0.00434046 0.00519591 0.00607794 0.00699304 0.00792839 0.00889121 0.00989854 0.0109784 0.0120756 0.0131849 0.0142889 0.0154467 0.0166396 0.0178833 0.0190853 0.0203782 0.0216576 0.022952 0.0242671 0.0256372 0.0269699 0.0283248 0.0297348 0.0311868 0.0325902 0.0340559 0.0355287 0.0370263 0.0385237 0.0400696 0.0416129 0.0431581 0.0447506 0.0463294 0.0479432 0.0522474 
0.00153368 0.00218634 0.00291067 0.0036937 0.00450352 0.00539071 0.00630953 0.00726243 0.00823675 0.00923737 0.0102857 0.0114093 0.0125487 0.0137036 0.0148551 0.0160616 0.0173001 0.0185933 0.0198437 0.0211901 0.0225194 0.0238639 0.0252306 0.0266527 0.0280341 0.0294395 0.0309024 0.0324061 0.0338616 0.0353801 0.0369054 0.0384564 0.0400049 0.0416048 0.0432017 0.0447994 0.0464459 0.0480795 0.0497468 0.0542131 
