13289 8211.82 5188.04 3372.69 2258.49 1555.8 1100.04 796.353 588.853 443.768 340.172 264.779 208.953 166.962 134.924 110.158 90.784 75.462 63.222 53.3531 45.3276 38.7491 33.317 28.8005 25.0213 21.84 19.147 16.8553 14.8955 13.2117 11.7586 10.4994 9.40393 8.44738 7.60918 6.8722 6.22216 5.64705 5.13677 4.68275 
85.0411 45.3795 26.463 16.8679 11.8138 9.08513 7.58264 6.73498 6.23596 5.9186 5.69132 5.50431 5.33125 5.15904 4.982 4.79856 4.60926 4.41567 4.21974 4.02345 3.82864 3.63687 3.44946 3.26744 3.09161 2.92254 2.76061 2.60604 2.45892 2.31925 2.18692 2.06177 1.9436 1.83215 1.72716 1.62835 1.53541 1.44805 1.36597 1.28889 
125.16 74.3142 47.0754 31.2309 21.4684 15.1926 11.0245 8.18348 6.20561 4.80396 3.79533 3.05964 2.51637 2.11049 1.80379 1.56937 1.38803 1.24597 1.13316 1.04225 0.967824 0.90588 0.853434 0.80826 0.768691 0.733475 0.701671 0.67257 0.645638 0.620475 0.596775 0.57431 0.552907 0.532436 0.512798 0.493917 0.475735 0.458209 0.441301 0.424985 
136.3 83.2975 54.3953 37.236 26.4157 19.2774 14.3988 10.968 8.49746 6.68258 5.32627 4.29743 3.50672 2.89193 2.4089 2.02581 1.71935 1.47223 1.27147 1.10722 0.971937 0.859791 0.766235 0.687704 0.62138 0.565023 0.516843 0.475402 0.439538 0.408311 0.380954 0.35684 0.335457 0.316382 0.299265 0.283818 0.269802 0.257015 0.245292 0.234492 
140.9 87.0948 57.5751 39.9276 28.7131 21.251 16.1028 12.4448 9.78122 7.80076 6.30154 5.1487 4.2499 3.54055 2.97457 2.51853 2.14781 1.84401 1.5932 1.38475 1.2104 1.06374 0.939681 0.834214 0.744116 0.666793 0.600144 0.542453 0.492313 0.448564 0.410247 0.376562 0.346841 0.320524 0.297141 0.276292 0.257641 0.2409 0.225823 0.212204 
143.291 89.0866 59.261 41.3724 29.9636 22.3421 17.0612 13.2912 10.532 8.46909 6.89825 5.68273 4.72868 3.97052 3.36115 2.86642 2.46107 2.12619 1.84745 1.61383 1.41678 1.2496 1.107 0.984743 0.879443 0.788346 0.709211 0.640199 0.579794 0.526736 0.479977 0.438638 0.401978 0.369374 0.340293 0.314286 0.290965 0.269999 0.251104 0.234034 
144.72 90.2817 60.2787 42.2496 30.7281 23.0144 17.6565 13.822 11.0076 8.89724 7.28503 6.03321 5.04717 4.26049 3.62566 3.10806 2.68212 2.32864 2.03297 1.78403 1.57303 1.39312 1.23888 1.10597 0.990906 0.890848 0.803484 0.726907 0.659544 0.600082 0.547426 0.500655 0.458989 0.42177 0.388435 0.358503 0.331563 0.307259 0.285284 0.265373 
145.66 91.069 60.9489 42.8293 31.2352 23.4623 18.0556 14.1797 11.3266 9.18928 7.55063 6.27562 5.26908 4.46415 3.81298 3.2807 2.84149 2.47598 2.16941 1.91047 1.6903 1.50199 1.34003 1.20001 1.07838 0.972263 0.879293 0.797526 0.725351 0.661426 0.604625 0.554001 0.508754 0.468202 0.431764 0.398943 0.369311 0.342497 0.318183 0.29609 
146.317 91.6199 61.4192 43.2367 31.5925 23.7788 18.3382 14.4339 11.5601 9.39851 7.74178 6.45089 5.43031 4.6129 3.95054 3.40819 2.95987 2.58607 2.27196 2.0061 1.7796 1.58546 1.41812 1.27313 1.1469 1.03651 0.939576 0.854121 0.778512 0.711383 0.651593 0.598174 0.550316 0.50732 0.468594 0.433629 0.401987 0.373287 0.347203 0.323448 
146.801 92.0258 61.7659 43.5373 31.8563 24.0128 18.5476 14.6226 11.7313 9.55462 7.8848 6.58245 5.55174 4.7253 4.05487 3.50525 3.05035 2.67057 2.351 2.08014 1.84904 1.65067 1.47941 1.3308 1.20121 1.0877 0.987856 0.899687 0.821541 0.752041 0.69003 0.634531 0.584718 0.539887 0.499436 0.462848 0.429677 0.399538 0.372097 0.347062 
147.17 92.3354 62.0304 43.7667 32.0579 24.1918 18.708 14.7674 11.8629 9.67486 7.99519 6.68422 5.64589 4.81269 4.1362 3.58111 3.12127 2.73699 2.41332 2.13871 1.90415 1.70259 1.52838 1.37692 1.24481 1.12896 1.02692 0.936702 0.856638 0.785338 0.721637 0.66455 0.613243 0.567005 0.525227 0.487387 0.453034 0.421778 0.39328 0.367245 
147.461 92.5791 62.2386 43.9473 32.2166 24.3328 18.8344 14.8817 11.9668 9.76997 8.08264 6.76497 5.72072 4.88226 4.20107 3.64175 3.17808 2.79032 2.46346 2.18593 1.9487 1.74467 1.56818 1.41471 1.28061 1.1629 1.05913 0.967296 0.885718 0.812999 0.747965 0.689624 0.637137 0.589786 0.546957 0.508125 0.472834 0.440689 0.41135 0.384518 
147.695 92.7429 62.4061 44.0927 32.3444 24.4464 18.9364 14.9739 12.0508 9.84686 8.15341 6.83039 5.78144 4.93879 4.25386 3.69117 3.22438 2.83387 2.5045 2.22466 1.98531 1.77931 1.601 1.44585 1.31018 1.19101 1.08587 0.992757 0.909979 0.836133 0.770038 0.7107 0.65727 0.60903 0.565361 0.525733 0.489688 0.456829 0.426812 0.399336 
147.888 92.9366 62.5438 44.2121 32.4494 24.5397 19.0201 15.0497 12.1198 9.91016 8.21173 6.88436 5.83157 4.98552 4.29753 3.73211 3.26291 2.87014 2.53871 2.25698 2.01589 1.80829 1.6285 1.47197 1.33502 1.21465 1.10841 1.01425 0.930492 0.855727 0.788769 0.728615 0.674417 0.625449 0.581093 0.540812 0.50415 0.470706 0.440133 0.412128 
148.049 93.0712 62.6587 44.3118 32.5371 24.6177 19.0901 15.113 12.1776 9.96311 8.26054 6.92955 5.87359 5.02471 4.33421 3.76652 3.29527 2.90064 2.56751 2.28423 2.0417 1.83278 1.65177 1.49409 1.35609 1.23474 1.12758 1.03256 0.947997 0.872474 0.804801 0.743973 0.689139 0.639571 0.594645 0.553826 0.516652 0.482721 0.451685 0.423241 
148.186 93.1856 62.7562 44.3964 32.6113 24.6837 19.1494 15.1667 12.2265 10.008 8.30196 6.96792 5.90927 5.05802 4.3654 3.79581 3.32284 2.92664 2.59209 2.30749 2.06377 1.85374 1.6717 1.51309 1.3742 1.25203 1.14409 1.04834 0.963102 0.88694 0.818665 0.75727 0.701901 0.651825 0.60642 0.565146 0.527541 0.4932 0.461774 0.432958 
